date_hour,trip_count
2013-03-17 09,11
2013-03-17 10,18
2013-03-17 11,30
2013-03-17 12,37
2013-03-17 13,33
2013-03-17 14,21
2013-03-17 15,35
2013-03-17 16,15
2013-03-17 17,25
2013-03-17 18,24
2013-03-17 19,23
2013-03-17 20,21
2013-03-17 21,24
2013-03-17 22,24
2013-03-17 23,18
2013-03-18 00,9
2013-03-18 01,10
2013-03-18 02,3
2013-03-18 03,5
2013-03-18 04,2
2013-03-18 05,5
2013-03-18 06,8
2013-03-18 07,18
2013-03-18 08,25
2013-03-18 09,26
2013-03-18 10,29
2013-03-18 11,22
2013-03-18 12,20
2013-03-18 13,25
2013-03-18 14,17
2013-03-18 15,28
2013-03-18 16,16
2013-03-18 17,25
2013-03-18 18,33
2013-03-18 19,23
2013-03-18 20,32
2013-03-18 21,18
2013-03-18 22,13
2013-03-18 23,13
2013-03-19 00,4
2013-03-19 01,5
2013-03-19 02,8
2013-03-19 04,1
2013-03-19 05,3
2013-03-19 06,9
2013-03-19 07,20
2013-03-19 08,21
2013-03-19 09,31
2013-03-19 10,26
2013-03-19 11,19
2013-03-19 12,18
2013-03-19 13,32
2013-03-19 14,21
2013-03-19 15,21
2013-03-19 16,29
2013-03-19 17,22
2013-03-19 18,31
2013-03-19 19,35
2013-03-19 20,27
2013-03-19 21,23
2013-03-19 22,34
2013-03-19 23,24
2013-03-20 00,10
2013-03-20 01,9
2013-03-20 02,2
2013-03-20 04,2
2013-03-20 05,5
2013-03-20 06,7
2013-03-20 07,18
2013-03-20 08,28
2013-03-20 09,33
2013-03-20 10,23
2013-03-20 11,19
2013-03-20 12,22
2013-03-20 13,23
2013-03-20 14,15
2013-03-20 15,18
2013-03-20 16,24
2013-03-20 17,28
2013-03-20 18,33
2013-03-20 19,30
2013-03-20 20,38
2013-03-20 21,20
2013-03-20 22,37
2013-03-20 23,23
2013-03-21 00,17
2013-03-21 01,15
2013-03-21 02,7
2013-03-21 04,3
2013-03-21 05,6
2013-03-21 06,12
2013-03-21 07,32
2013-03-21 08,26
2013-03-21 09,31
2013-03-21 10,19
2013-03-21 11,19
2013-03-21 12,16
2013-03-21 13,29
2013-03-21 14,28
2013-03-21 15,24
2013-03-21 16,18
2013-03-21 17,22
2013-03-21 18,28
2013-03-21 19,34
2013-03-21 20,28
2013-03-21 21,27
2013-03-21 22,28
2013-03-21 23,30
2013-03-22 00,22
2013-03-22 01,13
2013-03-22 02,7
2013-03-22 03,5
2013-03-22 04,5
2013-03-22 05,3
2013-03-22 06,17
2013-03-22 07,13
2013-03-22 08,24
2013-03-22 09,26
2013-03-22 10,19
2013-03-22 11,19
2013-03-22 12,24
2013-03-22 13,32
2013-03-22 14,11
2013-03-22 15,24
2013-03-22 16,18
2013-03-22 17,27
2013-03-22 18,31
2013-03-22 19,38
2013-03-22 20,35
2013-03-22 21,36
2013-03-22 22,23
2013-03-22 23,38
2013-03-23 00,28
2013-03-23 01,27
2013-03-23 02,15
2013-03-23 03,16
2013-03-23 04,7
2013-03-23 05,5
2013-03-23 06,8
2013-03-23 07,5
2013-03-23 08,15
2013-03-23 09,12
2013-03-23 10,15
2013-03-23 11,26
2013-03-23 12,27
2013-03-23 13,20
2013-03-23 14,24
2013-03-23 15,23
2013-03-23 16,17
2013-03-23 17,22
2013-03-23 18,36
2013-03-23 19,23
2013-03-23 20,26
2013-03-23 21,29
2013-03-23 22,27
2013-03-23 23,28
2013-03-24 00,26
2013-03-24 01,23
2013-03-24 02,22
2013-03-24 03,22
2013-03-24 04,14
2013-03-24 05,2
2013-03-24 06,5
2013-03-24 07,4
2013-03-24 08,10
2013-03-24 09,13
2013-03-24 10,18
2013-03-24 11,21
2013-03-24 12,16
2013-03-24 13,25
2013-03-24 14,35
2013-03-24 15,25
2013-03-24 16,24
2013-03-24 17,28
2013-03-24 18,23
2013-03-24 19,26
2013-03-24 20,12
2013-03-24 21,20
2013-03-24 22,21
2013-03-24 23,13
2013-03-25 00,6
2013-03-25 01,5
2013-03-25 02,1
2013-03-25 03,4
2013-03-25 04,1
2013-03-25 05,5
2013-03-25 06,13
2013-03-25 07,17
2013-03-25 08,17
2013-03-25 09,22
2013-03-25 10,23
2013-03-25 11,12
2013-03-25 12,16
2013-03-25 13,22
2013-03-25 14,31
2013-03-25 15,18
2013-03-25 16,18
2013-03-25 17,16
2013-03-25 18,26
2013-03-25 19,21
2013-03-25 20,23
2013-03-25 21,13
2013-03-25 22,18
2013-03-25 23,10
2013-03-26 00,16
2013-03-26 01,5
2013-03-26 02,2
2013-03-26 03,5
2013-03-26 04,2
2013-03-26 05,3
2013-03-26 06,4
2013-03-26 07,15
2013-03-26 08,26
2013-03-26 09,28
2013-03-26 10,28
2013-03-26 11,27
2013-03-26 12,29
2013-03-26 13,15
2013-03-26 14,18
2013-03-26 15,22
2013-03-26 16,18
2013-03-26 17,22
2013-03-26 18,38
2013-03-26 19,48
2013-03-26 20,26
2013-03-26 21,25
2013-03-26 22,25
2013-03-26 23,30
2013-03-27 00,12
2013-03-27 01,6
2013-03-27 02,6
2013-03-27 03,5
2013-03-27 04,3
2013-03-27 05,4
2013-03-27 06,11
2013-03-27 07,19
2013-03-27 08,25
2013-03-27 09,21
2013-03-27 10,31
2013-03-27 11,19
2013-03-27 12,12
2013-03-27 13,14
2013-03-27 14,23
2013-03-27 15,20
2013-03-27 16,19
2013-03-27 17,27
2013-03-27 18,30
2013-03-27 19,32
2013-03-27 20,29
2013-03-27 21,27
2013-03-27 22,23
2013-03-27 23,33
2013-03-28 00,22
2013-03-28 01,11
2013-03-28 02,6
2013-03-28 03,3
2013-03-28 04,4
2013-03-28 05,2
2013-03-28 06,13
2013-03-28 07,12
2013-03-28 08,16
2013-03-28 09,21
2013-03-28 10,15
2013-03-28 11,21
2013-03-28 12,41
2013-03-28 13,14
2013-03-28 14,18
2013-03-28 15,22
2013-03-28 16,20
2013-03-28 17,24
2013-03-28 18,43
2013-03-28 19,36
2013-03-28 20,34
2013-03-28 21,28
2013-03-28 22,34
2013-03-28 23,24
2013-03-29 00,19
2013-03-29 01,13
2013-03-29 02,12
2013-03-29 03,4
2013-03-29 04,6
2013-03-29 05,2
2013-03-29 06,8
2013-03-29 07,14
2013-03-29 08,22
2013-03-29 09,30
2013-03-29 10,11
2013-03-29 11,30
2013-03-29 12,27
2013-03-29 13,16
2013-03-29 14,16
2013-03-29 15,19
2013-03-29 16,18
2013-03-29 17,26
2013-03-29 18,31
2013-03-29 19,35
2013-03-29 20,23
2013-03-29 21,39
2013-03-29 22,24
2013-03-29 23,33
2013-03-30 00,19
2013-03-30 01,28
2013-03-30 02,22
2013-03-30 03,14
2013-03-30 04,12
2013-03-30 05,4
2013-03-30 06,11
2013-03-30 07,8
2013-03-30 08,10
2013-03-30 09,12
2013-03-30 10,16
2013-03-30 11,19
2013-03-30 12,18
2013-03-30 13,36
2013-03-30 14,20
2013-03-30 15,22
2013-03-30 16,21
2013-03-30 17,17
2013-03-30 18,29
2013-03-30 19,32
2013-03-30 20,31
2013-03-30 21,33
2013-03-30 22,21
2013-03-30 23,18
2013-03-31 00,23
2013-03-31 01,18
2013-03-31 02,18
2013-03-31 03,17
2013-03-31 04,9
2013-03-31 05,5
2013-03-31 06,4
2013-03-31 07,9
2013-03-31 08,7
2013-03-31 09,11
2013-03-31 10,16
2013-03-31 11,12
2013-03-31 12,20
2013-03-31 13,19
2013-03-31 14,14
2013-03-31 15,17
2013-03-31 16,14
2013-03-31 17,19
2013-03-31 18,25
2013-03-31 19,20
2013-03-31 20,25
2013-03-31 21,18
2013-03-31 22,18
2013-03-31 23,19
2013-04-01 00,9
2013-04-01 01,2
2013-04-01 02,6
2013-04-01 03,4
2013-04-01 04,4
2013-04-01 05,2
2013-04-01 06,8
2013-04-01 07,17
2013-04-01 08,21
2013-04-01 09,12
2013-04-01 10,17
2013-04-01 11,19
2013-04-01 12,32
2013-04-01 13,25
2013-04-01 14,19
2013-04-01 15,18
2013-04-01 16,29
2013-04-01 17,20
2013-04-01 18,22
2013-04-01 19,24
2013-04-01 20,19
2013-04-01 21,20
2013-04-01 22,14
2013-04-01 23,16
2013-04-02 00,13
2013-04-02 01,6
2013-04-02 02,3
2013-04-02 03,3
2013-04-02 04,1
2013-04-02 05,3
2013-04-02 06,16
2013-04-02 07,13
2013-04-02 08,24
2013-04-02 09,33
2013-04-02 10,22
2013-04-02 11,26
2013-04-02 12,27
2013-04-02 13,30
2013-04-02 14,20
2013-04-02 15,27
2013-04-02 16,22
2013-04-02 17,27
2013-04-02 18,34
2013-04-02 19,43
2013-04-02 20,36
2013-04-02 21,20
2013-04-02 22,19
2013-04-02 23,16
2013-04-03 00,17
2013-04-03 01,5
2013-04-03 02,2
2013-04-03 04,3
2013-04-03 05,5
2013-04-03 06,17
2013-04-03 07,25
2013-04-03 08,34
2013-04-03 09,28
2013-04-03 10,25
2013-04-03 11,21
2013-04-03 12,21
2013-04-03 13,17
2013-04-03 14,12
2013-04-03 15,26
2013-04-03 16,26
2013-04-03 17,20
2013-04-03 18,32
2013-04-03 19,33
2013-04-03 20,29
2013-04-03 21,32
2013-04-03 22,37
2013-04-03 23,28
2013-04-04 00,16
2013-04-04 01,5
2013-04-04 02,5
2013-04-04 03,1
2013-04-04 04,3
2013-04-04 05,8
2013-04-04 06,17
2013-04-04 07,19
2013-04-04 08,25
2013-04-04 09,32
2013-04-04 10,25
2013-04-04 11,28
2013-04-04 12,22
2013-04-04 13,22
2013-04-04 14,14
2013-04-04 15,24
2013-04-04 16,17
2013-04-04 17,19
2013-04-04 18,27
2013-04-04 19,35
2013-04-04 20,32
2013-04-04 21,45
2013-04-04 22,22
2013-04-04 23,35
2013-04-05 00,11
2013-04-05 01,8
2013-04-05 02,5
2013-04-05 03,2
2013-04-05 04,3
2013-04-05 05,7
2013-04-05 06,18
2013-04-05 07,29
2013-04-05 08,43
2013-04-05 09,27
2013-04-05 10,27
2013-04-05 11,16
2013-04-05 12,25
2013-04-05 13,16
2013-04-05 14,18
2013-04-05 15,13
2013-04-05 16,18
2013-04-05 17,27
2013-04-05 18,30
2013-04-05 19,33
2013-04-05 20,28
2013-04-05 21,23
2013-04-05 22,40
2013-04-05 23,38
2013-04-06 00,34
2013-04-06 01,27
2013-04-06 02,23
2013-04-06 03,13
2013-04-06 04,7
2013-04-06 05,3
2013-04-06 06,10
2013-04-06 07,7
2013-04-06 08,9
2013-04-06 09,19
2013-04-06 10,15
2013-04-06 11,22
2013-04-06 12,22
2013-04-06 13,31
2013-04-06 14,32
2013-04-06 15,19
2013-04-06 16,14
2013-04-06 17,15
2013-04-06 18,23
2013-04-06 19,19
2013-04-06 20,24
2013-04-06 21,28
2013-04-06 22,36
2013-04-06 23,32
2013-04-07 00,27
2013-04-07 01,30
2013-04-07 02,22
2013-04-07 03,29
2013-04-07 04,3
2013-04-07 05,7
2013-04-07 06,2
2013-04-07 07,11
2013-04-07 08,12
2013-04-07 09,18
2013-04-07 10,15
2013-04-07 11,27
2013-04-07 12,23
2013-04-07 13,18
2013-04-07 14,22
2013-04-07 15,14
2013-04-07 16,11
2013-04-07 17,21
2013-04-07 18,18
2013-04-07 19,15
2013-04-07 20,15
2013-04-07 21,18
2013-04-07 22,24
2013-04-07 23,8
2013-04-08 00,7
2013-04-08 01,5
2013-04-08 02,3
2013-04-08 03,6
2013-04-08 04,3
2013-04-08 05,10
2013-04-08 06,9
2013-04-08 07,15
2013-04-08 08,19
2013-04-08 09,19
2013-04-08 10,14
2013-04-08 11,17
2013-04-08 12,14
2013-04-08 13,18
2013-04-08 14,14
2013-04-08 15,23
2013-04-08 16,12
2013-04-08 17,22
2013-04-08 18,23
2013-04-08 19,21
2013-04-08 20,23
2013-04-08 21,22
2013-04-08 22,22
2013-04-08 23,28
2013-04-09 00,8
2013-04-09 01,5
2013-04-09 02,3
2013-04-09 03,4
2013-04-09 04,3
2013-04-09 05,5
2013-04-09 06,14
2013-04-09 07,18
2013-04-09 08,25
2013-04-09 09,22
2013-04-09 10,21
2013-04-09 11,16
2013-04-09 12,20
2013-04-09 13,23
2013-04-09 14,14
2013-04-09 15,24
2013-04-09 16,13
2013-04-09 17,23
2013-04-09 18,35
2013-04-09 19,47
2013-04-09 20,44
2013-04-09 21,21
2013-04-09 22,18
2013-04-09 23,28
2013-04-10 00,18
2013-04-10 01,3
2013-04-10 02,5
2013-04-10 03,4
2013-04-10 04,3
2013-04-10 05,2
2013-04-10 06,10
2013-04-10 07,21
2013-04-10 08,23
2013-04-10 09,23
2013-04-10 10,33
2013-04-10 11,23
2013-04-10 12,17
2013-04-10 13,12
2013-04-10 14,25
2013-04-10 15,27
2013-04-10 16,17
2013-04-10 17,28
2013-04-10 18,22
2013-04-10 19,39
2013-04-10 20,28
2013-04-10 21,26
2013-04-10 22,30
2013-04-10 23,23
2013-04-11 00,8
2013-04-11 01,8
2013-04-11 02,3
2013-04-11 03,5
2013-04-11 04,3
2013-04-11 05,3
2013-04-11 06,8
2013-04-11 07,19
2013-04-11 08,31
2013-04-11 09,33
2013-04-11 10,30
2013-04-11 11,17
2013-04-11 12,34
2013-04-11 13,18
2013-04-11 14,30
2013-04-11 15,20
2013-04-11 16,20
2013-04-11 17,22
2013-04-11 18,30
2013-04-11 19,30
2013-04-11 20,44
2013-04-11 21,30
2013-04-11 22,37
2013-04-11 23,30
2013-04-12 00,26
2013-04-12 01,7
2013-04-12 02,8
2013-04-12 03,6
2013-04-12 04,4
2013-04-12 05,5
2013-04-12 06,18
2013-04-12 07,16
2013-04-12 08,36
2013-04-12 09,35
2013-04-12 10,29
2013-04-12 11,35
2013-04-12 12,27
2013-04-12 13,14
2013-04-12 14,28
2013-04-12 15,16
2013-04-12 16,18
2013-04-12 17,20
2013-04-12 18,27
2013-04-12 19,43
2013-04-12 20,37
2013-04-12 21,29
2013-04-12 22,37
2013-04-12 23,33
2013-04-13 00,24
2013-04-13 01,23
2013-04-13 02,9
2013-04-13 03,17
2013-04-13 04,9
2013-04-13 05,6
2013-04-13 06,4
2013-04-13 07,7
2013-04-13 08,13
2013-04-13 09,19
2013-04-13 10,28
2013-04-13 11,35
2013-04-13 12,25
2013-04-13 13,25
2013-04-13 14,21
2013-04-13 15,19
2013-04-13 16,25
2013-04-13 17,27
2013-04-13 18,30
2013-04-13 19,28
2013-04-13 20,35
2013-04-13 21,21
2013-04-13 22,19
2013-04-13 23,22
2013-04-14 00,31
2013-04-14 01,22
2013-04-14 02,27
2013-04-14 03,13
2013-04-14 04,20
2013-04-14 05,4
2013-04-14 06,4
2013-04-14 07,11
2013-04-14 08,7
2013-04-14 09,15
2013-04-14 10,15
2013-04-14 11,33
2013-04-14 12,25
2013-04-14 13,19
2013-04-14 14,27
2013-04-14 15,29
2013-04-14 16,30
2013-04-14 17,21
2013-04-14 18,18
2013-04-14 19,28
2013-04-14 20,27
2013-04-14 21,19
2013-04-14 22,11
2013-04-14 23,7
2013-04-15 00,6
2013-04-15 01,7
2013-04-15 02,4
2013-04-15 03,2
2013-04-15 04,2
2013-04-15 05,5
2013-04-15 06,8
2013-04-15 07,15
2013-04-15 08,26
2013-04-15 09,27
2013-04-15 10,13
2013-04-15 11,11
2013-04-15 12,17
2013-04-15 13,32
2013-04-15 14,26
2013-04-15 15,26
2013-04-15 16,39
2013-04-15 17,18
2013-04-15 18,31
2013-04-15 19,33
2013-04-15 20,28
2013-04-15 21,34
2013-04-15 22,17
2013-04-15 23,18
2013-04-16 00,9
2013-04-16 01,6
2013-04-16 02,12
2013-04-16 04,1
2013-04-16 05,1
2013-04-16 06,10
2013-04-16 07,19
2013-04-16 08,23
2013-04-16 09,21
2013-04-16 10,23
2013-04-16 11,22
2013-04-16 12,20
2013-04-16 13,23
2013-04-16 14,23
2013-04-16 15,18
2013-04-16 16,29
2013-04-16 17,17
2013-04-16 18,23
2013-04-16 19,24
2013-04-16 20,28
2013-04-16 21,26
2013-04-16 22,26
2013-04-16 23,13
2013-04-17 00,10
2013-04-17 01,5
2013-04-17 02,3
2013-04-17 03,3
2013-04-17 04,4
2013-04-17 05,3
2013-04-17 06,16
2013-04-17 07,20
2013-04-17 08,27
2013-04-17 09,29
2013-04-17 10,22
2013-04-17 11,25
2013-04-17 12,20
2013-04-17 13,24
2013-04-17 14,26
2013-04-17 15,18
2013-04-17 16,27
2013-04-17 17,20
2013-04-17 18,25
2013-04-17 19,28
2013-04-17 20,23
2013-04-17 21,27
2013-04-17 22,22
2013-04-17 23,17
2013-04-18 00,15
2013-04-18 01,4
2013-04-18 02,7
2013-04-18 03,7
2013-04-18 04,4
2013-04-18 05,1
2013-04-18 06,11
2013-04-18 07,29
2013-04-18 08,22
2013-04-18 09,30
2013-04-18 10,27
2013-04-18 11,29
2013-04-18 12,28
2013-04-18 13,16
2013-04-18 14,24
2013-04-18 15,25
2013-04-18 16,11
2013-04-18 17,18
2013-04-18 18,15
2013-04-18 19,22
2013-04-18 20,30
2013-04-18 21,23
2013-04-18 22,22
2013-04-18 23,28
2013-04-19 00,14
2013-04-19 01,12
2013-04-19 02,5
2013-04-19 03,7
2013-04-19 04,6
2013-04-19 05,7
2013-04-19 06,10
2013-04-19 07,27
2013-04-19 08,26
2013-04-19 09,32
2013-04-19 10,21
2013-04-19 11,12
2013-04-19 12,14
2013-04-19 13,28
2013-04-19 14,18
2013-04-19 15,13
2013-04-19 16,24
2013-04-19 17,34
2013-04-19 18,20
2013-04-19 19,40
2013-04-19 20,34
2013-04-19 21,36
2013-04-19 22,32
2013-04-19 23,30
2013-04-20 00,33
2013-04-20 01,14
2013-04-20 02,22
2013-04-20 03,17
2013-04-20 04,14
2013-04-20 05,3
2013-04-20 06,4
2013-04-20 07,6
2013-04-20 08,9
2013-04-20 09,12
2013-04-20 10,27
2013-04-20 11,37
2013-04-20 12,28
2013-04-20 13,23
2013-04-20 14,22
2013-04-20 15,31
2013-04-20 16,19
2013-04-20 17,26
2013-04-20 18,32
2013-04-20 19,27
2013-04-20 20,31
2013-04-20 21,24
2013-04-20 22,24
2013-04-20 23,29
2013-04-21 00,33
2013-04-21 01,25
2013-04-21 02,19
2013-04-21 03,13
2013-04-21 04,12
2013-04-21 05,9
2013-04-21 06,7
2013-04-21 07,6
2013-04-21 08,4
2013-04-21 09,13
2013-04-21 10,22
2013-04-21 11,21
2013-04-21 12,24
2013-04-21 13,31
2013-04-21 14,26
2013-04-21 15,18
2013-04-21 16,15
2013-04-21 17,25
2013-04-21 18,32
2013-04-21 19,21
2013-04-21 20,27
2013-04-21 21,23
2013-04-21 22,22
2013-04-21 23,8
2013-04-22 00,6
2013-04-22 01,7
2013-04-22 02,5
2013-04-22 03,3
2013-04-22 04,2
2013-04-22 05,3
2013-04-22 06,14
2013-04-22 07,15
2013-04-22 08,35
2013-04-22 09,23
2013-04-22 10,30
2013-04-22 11,14
2013-04-22 12,23
2013-04-22 13,16
2013-04-22 14,32
2013-04-22 15,13
2013-04-22 16,17
2013-04-22 17,30
2013-04-22 18,24
2013-04-22 19,32
2013-04-22 20,28
2013-04-22 21,27
2013-04-22 22,23
2013-04-22 23,15
2013-04-23 00,9
2013-04-23 01,9
2013-04-23 02,5
2013-04-23 03,1
2013-04-23 04,5
2013-04-23 05,1
2013-04-23 06,14
2013-04-23 07,15
2013-04-23 08,24
2013-04-23 09,39
2013-04-23 10,27
2013-04-23 11,20
2013-04-23 12,26
2013-04-23 13,23
2013-04-23 14,17
2013-04-23 15,21
2013-04-23 16,22
2013-04-23 17,23
2013-04-23 18,19
2013-04-23 19,33
2013-04-23 20,36
2013-04-23 21,32
2013-04-23 22,23
2013-04-23 23,19
2013-04-24 00,21
2013-04-24 01,7
2013-04-24 02,1
2013-04-24 03,3
2013-04-24 04,6
2013-04-24 05,4
2013-04-24 06,8
2013-04-24 07,16
2013-04-24 08,25
2013-04-24 09,14
2013-04-24 10,18
2013-04-24 11,29
2013-04-24 12,20
2013-04-24 13,16
2013-04-24 14,23
2013-04-24 15,23
2013-04-24 16,22
2013-04-24 17,16
2013-04-24 18,37
2013-04-24 19,30
2013-04-24 20,31
2013-04-24 21,31
2013-04-24 22,13
2013-04-24 23,17
2013-04-25 00,14
2013-04-25 01,7
2013-04-25 02,4
2013-04-25 03,2
2013-04-25 04,2
2013-04-25 05,2
2013-04-25 06,10
2013-04-25 07,25
2013-04-25 08,20
2013-04-25 09,19
2013-04-25 10,21
2013-04-25 11,43
2013-04-25 12,15
2013-04-25 13,25
2013-04-25 14,18
2013-04-25 15,18
2013-04-25 16,17
2013-04-25 17,17
2013-04-25 18,29
2013-04-25 19,23
2013-04-25 20,40
2013-04-25 21,26
2013-04-25 22,32
2013-04-25 23,23
2013-04-26 00,15
2013-04-26 01,16
2013-04-26 02,23
2013-04-26 03,2
2013-04-26 04,7
2013-04-26 05,8
2013-04-26 06,12
2013-04-26 07,26
2013-04-26 08,34
2013-04-26 09,22
2013-04-26 10,25
2013-04-26 11,13
2013-04-26 12,20
2013-04-26 13,21
2013-04-26 14,24
2013-04-26 15,27
2013-04-26 16,19
2013-04-26 17,20
2013-04-26 18,26
2013-04-26 19,36
2013-04-26 20,33
2013-04-26 21,40
2013-04-26 22,35
2013-04-26 23,25
2013-04-27 00,24
2013-04-27 01,19
2013-04-27 02,14
2013-04-27 03,16
2013-04-27 04,5
2013-04-27 05,4
2013-04-27 06,6
2013-04-27 07,9
2013-04-27 08,13
2013-04-27 09,16
2013-04-27 10,18
2013-04-27 11,25
2013-04-27 12,17
2013-04-27 13,33
2013-04-27 14,18
2013-04-27 15,13
2013-04-27 16,18
2013-04-27 17,27
2013-04-27 18,34
2013-04-27 19,33
2013-04-27 20,26
2013-04-27 21,28
2013-04-27 22,28
2013-04-27 23,33
2013-04-28 00,31
2013-04-28 01,26
2013-04-28 02,21
2013-04-28 03,14
2013-04-28 04,10
2013-04-28 05,3
2013-04-28 06,8
2013-04-28 07,4
2013-04-28 08,7
2013-04-28 09,11
2013-04-28 10,20
2013-04-28 11,25
2013-04-28 12,22
2013-04-28 13,14
2013-04-28 14,19
2013-04-28 15,23
2013-04-28 16,17
2013-04-28 17,29
2013-04-28 18,28
2013-04-28 19,19
2013-04-28 20,17
2013-04-28 21,15
2013-04-28 22,14
2013-04-28 23,17
2013-04-29 00,7
2013-04-29 01,2
2013-04-29 02,2
2013-04-29 03,3
2013-04-29 04,3
2013-04-29 05,5
2013-04-29 06,14
2013-04-29 07,14
2013-04-29 08,38
2013-04-29 09,22
2013-04-29 10,27
2013-04-29 11,27
2013-04-29 12,18
2013-04-29 13,16
2013-04-29 14,28
2013-04-29 15,21
2013-04-29 16,21
2013-04-29 17,20
2013-04-29 18,29
2013-04-29 19,32
2013-04-29 20,18
2013-04-29 21,28
2013-04-29 22,26
2013-04-29 23,12
2013-04-30 00,15
2013-04-30 01,7
2013-04-30 02,7
2013-04-30 03,4
2013-04-30 04,4
2013-04-30 05,4
2013-04-30 06,10
2013-04-30 07,15
2013-04-30 08,21
2013-04-30 09,25
2013-04-30 10,19
2013-04-30 11,21
2013-04-30 12,18
2013-04-30 13,20
2013-04-30 14,22
2013-04-30 15,25
2013-04-30 16,16
2013-04-30 17,30
2013-04-30 18,17
2013-04-30 19,16
2013-04-30 20,31
2013-04-30 21,28
2013-04-30 22,31
2013-04-30 23,21
2013-05-01 00,13
2013-05-01 01,11
2013-05-01 02,4
2013-05-01 03,1
2013-05-01 04,2
2013-05-01 05,4
2013-05-01 06,10
2013-05-01 07,27
2013-05-01 08,31
2013-05-01 09,19
2013-05-01 10,27
2013-05-01 11,25
2013-05-01 12,19
2013-05-01 13,22
2013-05-01 14,27
2013-05-01 15,23
2013-05-01 16,12
2013-05-01 17,32
2013-05-01 18,17
2013-05-01 19,37
2013-05-01 20,42
2013-05-01 21,30
2013-05-01 22,18
2013-05-01 23,25
2013-05-02 00,12
2013-05-02 01,9
2013-05-02 02,6
2013-05-02 03,8
2013-05-02 04,8
2013-05-02 05,8
2013-05-02 06,11
2013-05-02 07,22
2013-05-02 08,34
2013-05-02 09,30
2013-05-02 10,30
2013-05-02 11,11
2013-05-02 12,34
2013-05-02 13,22
2013-05-02 14,22
2013-05-02 15,15
2013-05-02 16,12
2013-05-02 17,21
2013-05-02 18,29
2013-05-02 19,26
2013-05-02 20,27
2013-05-02 21,34
2013-05-02 22,29
2013-05-02 23,21
2013-05-03 00,16
2013-05-03 01,12
2013-05-03 02,8
2013-05-03 03,7
2013-05-03 04,5
2013-05-03 05,2
2013-05-03 06,17
2013-05-03 07,30
2013-05-03 08,32
2013-05-03 09,27
2013-05-03 10,29
2013-05-03 11,21
2013-05-03 12,21
2013-05-03 13,27
2013-05-03 14,28
2013-05-03 15,20
2013-05-03 16,32
2013-05-03 17,26
2013-05-03 18,22
2013-05-03 19,32
2013-05-03 20,27
2013-05-03 21,34
2013-05-03 22,31
2013-05-03 23,44
2013-05-04 00,22
2013-05-04 01,28
2013-05-04 02,18
2013-05-04 03,20
2013-05-04 04,7
2013-05-04 05,4
2013-05-04 06,3
2013-05-04 07,8
2013-05-04 08,11
2013-05-04 09,17
2013-05-04 10,18
2013-05-04 11,23
2013-05-04 12,30
2013-05-04 13,16
2013-05-04 14,26
2013-05-04 15,26
2013-05-04 16,16
2013-05-04 17,21
2013-05-04 18,23
2013-05-04 19,27
2013-05-04 20,27
2013-05-04 21,34
2013-05-04 22,26
2013-05-04 23,25
2013-05-05 00,23
2013-05-05 01,27
2013-05-05 02,26
2013-05-05 03,12
2013-05-05 04,10
2013-05-05 05,7
2013-05-05 06,4
2013-05-05 07,5
2013-05-05 08,9
2013-05-05 09,10
2013-05-05 10,18
2013-05-05 11,16
2013-05-05 12,26
2013-05-05 13,29
2013-05-05 14,25
2013-05-05 15,28
2013-05-05 16,10
2013-05-05 17,20
2013-05-05 18,26
2013-05-05 19,23
2013-05-05 20,32
2013-05-05 21,28
2013-05-05 22,18
2013-05-05 23,16
2013-05-06 00,9
2013-05-06 01,6
2013-05-06 02,4
2013-05-06 03,2
2013-05-06 04,4
2013-05-06 05,6
2013-05-06 06,12
2013-05-06 07,26
2013-05-06 08,16
2013-05-06 09,19
2013-05-06 10,29
2013-05-06 11,18
2013-05-06 12,25
2013-05-06 13,17
2013-05-06 14,28
2013-05-06 15,29
2013-05-06 16,22
2013-05-06 17,16
2013-05-06 18,31
2013-05-06 19,31
2013-05-06 20,34
2013-05-06 21,19
2013-05-06 22,28
2013-05-06 23,13
2013-05-07 00,11
2013-05-07 01,6
2013-05-07 02,4
2013-05-07 03,2
2013-05-07 04,4
2013-05-07 05,2
2013-05-07 06,8
2013-05-07 07,21
2013-05-07 08,20
2013-05-07 09,26
2013-05-07 10,13
2013-05-07 11,22
2013-05-07 12,25
2013-05-07 13,17
2013-05-07 14,25
2013-05-07 15,37
2013-05-07 16,22
2013-05-07 17,23
2013-05-07 18,24
2013-05-07 19,25
2013-05-07 20,28
2013-05-07 21,34
2013-05-07 22,31
2013-05-07 23,19
2013-05-08 00,10
2013-05-08 01,7
2013-05-08 02,3
2013-05-08 03,3
2013-05-08 04,3
2013-05-08 05,7
2013-05-08 06,11
2013-05-08 07,29
2013-05-08 08,12
2013-05-08 09,21
2013-05-08 10,17
2013-05-08 11,12
2013-05-08 12,28
2013-05-08 13,22
2013-05-08 14,19
2013-05-08 15,23
2013-05-08 16,17
2013-05-08 17,19
2013-05-08 18,30
2013-05-08 19,26
2013-05-08 20,24
2013-05-08 21,23
2013-05-08 22,22
2013-05-08 23,20
2013-05-09 00,20
2013-05-09 01,12
2013-05-09 02,4
2013-05-09 03,1
2013-05-09 04,1
2013-05-09 05,4
2013-05-09 06,12
2013-05-09 07,26
2013-05-09 08,17
2013-05-09 09,30
2013-05-09 10,23
2013-05-09 11,27
2013-05-09 12,27
